order_id,date,customer_id,category,product,region,channel,quantity,unit_price,discount_pct,revenue
ORD01795,2023-06-07,CUST0093,Books,Python Programming,North,Online,3,19.44,0,58.32
ORD01773,2023-06-07,CUST0218,Home & Kitchen,Air Fryer,Central,In-Store,6,253.89,5,1447.17
ORD00021,2023-06-07,CUST0123,Home & Kitchen,Cookware Set,North,Online,6,35.26,20,169.25
ORD00779,2023-06-07,CUST0362,Books,SQL Mastery,East,Mobile App,10,29.48,0,294.8
ORD00802,2023-06-07,CUST0490,Sports,Running Shoes,West,Online,8,117.69,0,941.52
ORD01229,2023-06-07,CUST0004,Home & Kitchen,Coffee Maker,South,In-Store,7,281.1,15,1672.55
ORD01388,2023-06-08,CUST0281,Beauty,Foundation,North,In-Store,1,20.71,0,20.71
ORD00976,2023-06-08,CUST0238,Electronics,Smartphone,West,Mobile App,4,449.49,20,1438.37
ORD01137,2023-06-08,CUST0309,Books,SQL Mastery,East,In-Store,3,48.77,5,138.99
ORD01687,2023-06-08,CUST0406,Beauty,Serum,South,In-Store,1,96.74,0,96.74
ORD01833,2023-06-09,CUST0107,Home & Kitchen,Blender,Central,Mobile App,9,50.22,15,384.18
ORD00024,2023-06-09,CUST0205,Clothing,Sneakers,East,In-Store,4,118.18,15,401.81
ORD01495,2023-06-09,CUST0089,Sports,Yoga Mat,Central,In-Store,5,180.21,10,810.95
ORD00419,2023-06-09,CUST0168,Sports,Yoga Mat,North,Mobile App,5,177.24,20,708.96
ORD00250,2023-06-10,CUST0442,Sports,Cycling Helmet,East,Mobile App,10,52.74,0,527.4
ORD00550,2023-06-10,CUST0365,Beauty,Perfume,Central,Mobile App,9,42.88,20,308.74
ORD01988,2023-06-10,CUST0056,Beauty,Foundation,East,In-Store,10,71.08,5,675.26
ORD00636,2023-06-10,CUST0182,Beauty,Serum,South,Mobile App,3,18.36,5,52.33
ORD01452,2023-06-10,CUST0253,Home & Kitchen,Air Fryer,Central,Online,9,138.09,20,994.25
ORD01463,2023-06-10,CUST0390,Home & Kitchen,Coffee Maker,East,Mobile App,9,249.78,10,2023.22
ORD01274,2023-06-10,CUST0063,Books,Python Programming,North,Online,8,10.27,20,65.73
ORD01673,2023-06-11,CUST0212,Beauty,Serum,South,Online,3,29.58,10,79.87
ORD01046,2023-06-11,CUST0284,Beauty,Moisturizer,North,In-Store,7,68.11,10,429.09
ORD00506,2023-06-11,CUST0442,Sports,Protein Powder,South,Online,8,180.18,0,1441.44
ORD01476,2023-06-11,CUST0349,Beauty,Serum,North,Online,4,103.78,0,415.12
ORD00012,2023-06-11,CUST0109,Sports,Running Shoes,West,In-Store,10,27.24,15,231.54
ORD00332,2023-06-11,CUST0009,Home & Kitchen,Vacuum,South,Mobile App,1,182.15,0,182.15
ORD00634,2023-06-11,CUST0212,Beauty,Lipstick,East,Mobile App,4,84.46,20,270.27
ORD00039,2023-06-11,CUST0479,Electronics,Tablet,East,Online,10,1054.59,10,9491.31
ORD00902,2023-06-12,CUST0177,Clothing,Jeans,South,In-Store,1,93.12,15,79.15
ORD01642,2023-06-12,CUST0214,Beauty,Lipstick,South,Online,8,28.07,0,224.56
ORD01289,2023-06-12,CUST0485,Books,Business Analytics,West,Online,1,40.37,0,40.37
ORD01406,2023-06-12,CUST0008,Electronics,Smartwatch,South,In-Store,6,1001.47,15,5107.5
ORD00737,2023-06-12,CUST0035,Sports,Dumbbells,Central,Mobile App,10,136.4,0,1364.0
ORD00656,2023-06-12,CUST0335,Electronics,Laptop,East,Mobile App,4,410.6,0,1642.4
ORD01945,2023-06-13,CUST0464,Books,Business Analytics,South,Online,1,59.1,5,56.14
ORD00417,2023-06-13,CUST0139,Beauty,Foundation,North,Mobile App,4,34.7,5,131.86
ORD00713,2023-06-13,CUST0277,Beauty,Foundation,Central,Online,9,15.95,0,143.55
ORD00317,2023-06-13,CUST0469,Sports,Yoga Mat,South,In-Store,8,163.52,20,1046.53
ORD01210,2023-06-14,CUST0094,Beauty,Lipstick,West,Mobile App,7,76.89,10,484.41
ORD01853,2023-06-14,CUST0380,Clothing,Sneakers,West,In-Store,9,120.21,15,919.61
ORD00720,2023-06-14,CUST0177,Electronics,Tablet,Central,Mobile App,6,750.6,0,4503.6
ORD01633,2023-06-14,CUST0353,Sports,Running Shoes,Central,Mobile App,3,151.99,0,455.97
ORD01590,2023-06-14,CUST0225,Books,Business Analytics,South,Mobile App,8,43.7,5,332.12
ORD01895,2023-06-14,CUST0288,Sports,Yoga Mat,West,Mobile App,8,105.74,0,845.92
ORD00243,2023-06-15,CUST0479,Electronics,Smartwatch,South,In-Store,3,398.92,0,1196.76
ORD01005,2023-06-15,CUST0499,Books,AI Fundamentals,West,Mobile App,8,14.29,0,114.32
ORD01991,2023-06-15,CUST0203,Beauty,Foundation,South,In-Store,7,70.51,15,419.53
ORD00752,2023-06-15,CUST0355,Beauty,Lipstick,South,Mobile App,2,107.08,0,214.16
ORD01680,2023-06-15,CUST0360,Home & Kitchen,Vacuum,North,Mobile App,10,132.04,0,1320.4
ORD01341,2023-06-16,CUST0138,Beauty,Perfume,South,Mobile App,8,70.6,0,564.8
ORD01097,2023-06-16,CUST0093,Home & Kitchen,Cookware Set,North,Mobile App,1,213.22,10,191.9
ORD01271,2023-06-16,CUST0033,Beauty,Foundation,Central,Online,3,42.82,0,128.46
ORD00183,2023-06-16,CUST0088,Beauty,Foundation,Central,In-Store,7,41.85,0,292.95
ORD01186,2023-06-16,CUST0210,Home & Kitchen,Blender,West,Online,9,233.96,20,1684.51
ORD00342,2023-06-16,CUST0443,Home & Kitchen,Vacuum,West,Online,10,55.13,20,441.04
ORD01977,2023-06-17,CUST0353,Electronics,Tablet,South,In-Store,4,681.01,0,2724.04
ORD00427,2023-06-17,CUST0163,Home & Kitchen,Air Fryer,West,In-Store,7,259.75,15,1545.51
ORD00262,2023-06-17,CUST0477,Books,AI Fundamentals,Central,In-Store,9,17.45,0,157.05
ORD01076,2023-06-17,CUST0265,Clothing,Dress,Central,Online,4,87.56,0,350.24
ORD00253,2023-06-17,CUST0479,Books,AI Fundamentals,Central,Mobile App,3,22.41,20,53.78
ORD01173,2023-06-18,CUST0292,Electronics,Smartwatch,West,Mobile App,8,702.36,0,5618.88
ORD01850,2023-06-18,CUST0051,Electronics,Smartphone,East,In-Store,1,937.01,15,796.46
ORD00168,2023-06-18,CUST0344,Books,Data Science,North,In-Store,9,39.32,10,318.49
ORD00199,2023-06-18,CUST0417,Books,Data Science,South,Mobile App,7,25.48,15,151.61
ORD00196,2023-06-18,CUST0049,Beauty,Perfume,Central,Mobile App,6,15.76,0,94.56
ORD01444,2023-06-18,CUST0110,Electronics,Laptop,West,Mobile App,1,614.17,15,522.04
ORD00735,2023-06-18,CUST0230,Clothing,Sneakers,Central,Online,5,39.86,10,179.37
ORD00311,2023-06-19,CUST0332,Books,Python Programming,North,In-Store,5,29.42,0,147.1
ORD00356,2023-06-19,CUST0495,Beauty,Perfume,West,Online,7,14.87,20,83.27
ORD00059,2023-06-19,CUST0320,Beauty,Lipstick,East,Mobile App,2,50.06,15,85.1
ORD00264,2023-06-19,CUST0345,Sports,Protein Powder,North,In-Store,1,70.46,0,70.46
ORD01791,2023-06-19,CUST0038,Sports,Running Shoes,South,Mobile App,3,101.16,15,257.96
ORD00774,2023-06-19,CUST0427,Books,SQL Mastery,East,Mobile App,3,58.01,0,174.03
ORD00330,2023-06-19,CUST0290,Electronics,Smartphone,North,Mobile App,7,307.49,15,1829.57
ORD00602,2023-06-19,CUST0369,Beauty,Moisturizer,North,In-Store,7,82.72,20,463.23
ORD00773,2023-06-20,CUST0175,Books,Business Analytics,West,Mobile App,2,48.35,15,82.19
ORD00771,2023-06-20,CUST0180,Clothing,Sneakers,Central,Mobile App,7,149.87,0,1049.09
ORD01218,2023-06-20,CUST0070,Home & Kitchen,Cookware Set,West,Online,8,181.78,0,1454.24
ORD01257,2023-06-20,CUST0079,Clothing,Dress,South,Mobile App,7,57.89,0,405.23
ORD01043,2023-06-20,CUST0005,Home & Kitchen,Vacuum,North,Mobile App,7,253.95,0,1777.65
ORD00185,2023-06-20,CUST0399,Electronics,Tablet,South,Online,6,1331.68,0,7990.08
ORD00991,2023-06-20,CUST0368,Electronics,Tablet,West,Online,7,812.42,20,4549.55
ORD00888,2023-06-21,CUST0123,Electronics,Smartwatch,Central,Online,4,1122.14,0,4488.56
ORD01701,2023-06-21,CUST0433,Sports,Protein Powder,Central,In-Store,8,83.97,15,571.0
ORD01323,2023-06-21,CUST0156,Electronics,Tablet,North,Online,8,440.29,0,3522.32
ORD01377,2023-06-21,CUST0015,Home & Kitchen,Blender,South,In-Store,6,58.19,10,314.23
ORD00263,2023-06-22,CUST0260,Clothing,Dress,Central,Mobile App,5,148.78,10,669.51
ORD00857,2023-06-22,CUST0416,Books,Python Programming,West,In-Store,4,13.16,5,50.01
ORD01259,2023-06-22,CUST0217,Beauty,Lipstick,West,In-Store,9,119.02,5,1017.62
ORD01681,2023-06-22,CUST0332,Home & Kitchen,Blender,North,Online,8,72.86,0,582.88
ORD00852,2023-06-23,CUST0029,Books,AI Fundamentals,East,Mobile App,1,58.33,0,58.33
ORD01994,2023-06-23,CUST0042,Beauty,Lipstick,West,In-Store,6,20.1,0,120.6
ORD00025,2023-06-23,CUST0011,Books,AI Fundamentals,Central,Mobile App,4,16.05,0,64.2
ORD01089,2023-06-23,CUST0277,Books,SQL Mastery,North,Mobile App,4,30.48,5,115.82
ORD00733,2023-06-24,CUST0460,Electronics,Smartwatch,West,Mobile App,4,1433.85,0,5735.4
ORD01823,2023-06-24,CUST0414,Books,Business Analytics,West,Mobile App,3,26.86,0,80.58
ORD01108,2023-06-25,CUST0326,Sports,Dumbbells,East,Mobile App,6,127.93,15,652.44
ORD00270,2023-06-25,CUST0280,Sports,Running Shoes,East,Mobile App,8,191.99,10,1382.33
ORD00800,2023-06-25,CUST0279,Books,AI Fundamentals,South,Online,7,49.22,10,310.09
ORD00723,2023-06-25,CUST0356,Books,Python Programming,North,In-Store,5,53.44,0,267.2
ORD01677,2023-06-25,CUST0359,Beauty,Foundation,Central,Mobile App,5,48.16,0,240.8
ORD00045,2023-06-25,CUST0105,Books,Python Programming,East,Mobile App,10,23.62,0,236.2
ORD00551,2023-06-26,CUST0472,Clothing,Jeans,South,Mobile App,5,47.26,15,200.85
ORD00806,2023-06-26,CUST0046,Clothing,Jacket,Central,Online,5,58.97,5,280.11
ORD00619,2023-06-26,CUST0397,Books,SQL Mastery,West,Mobile App,5,34.19,10,153.85
ORD00731,2023-06-27,CUST0351,Home & Kitchen,Air Fryer,East,In-Store,3,162.28,0,486.84
ORD01433,2023-06-27,CUST0248,Books,SQL Mastery,Central,Mobile App,2,52.74,0,105.48
ORD01337,2023-06-27,CUST0324,Clothing,Jeans,Central,In-Store,1,89.5,15,76.08
ORD00411,2023-06-27,CUST0268,Electronics,Smartphone,Central,Mobile App,3,1111.95,5,3169.06
ORD00533,2023-06-27,CUST0340,Books,SQL Mastery,West,Online,4,14.76,5,56.09
ORD01693,2023-06-27,CUST0251,Beauty,Foundation,Central,Online,9,75.66,0,680.94
ORD01826,2023-06-27,CUST0158,Electronics,Smartwatch,West,In-Store,3,1126.5,20,2703.6
ORD01016,2023-06-28,CUST0048,Sports,Cycling Helmet,South,In-Store,3,35.81,0,107.43
ORD01516,2023-06-28,CUST0463,Home & Kitchen,Vacuum,Central,In-Store,9,261.08,0,2349.72
ORD00493,2023-06-28,CUST0236,Home & Kitchen,Air Fryer,East,Online,7,144.43,20,808.81
ORD00186,2023-06-28,CUST0180,Books,Data Science,South,Online,4,36.53,20,116.9
ORD00397,2023-06-29,CUST0370,Books,SQL Mastery,South,Mobile App,3,10.42,5,29.7
ORD00796,2023-06-29,CUST0246,Sports,Cycling Helmet,West,Online,8,20.6,0,164.8
ORD00899,2023-06-30,CUST0146,Sports,Running Shoes,West,Online,1,194.58,0,194.58
ORD01568,2023-06-30,CUST0277,Beauty,Serum,North,Mobile App,1,117.28,15,99.69
ORD01482,2023-06-30,CUST0155,Home & Kitchen,Cookware Set,East,Mobile App,8,98.45,0,787.6
ORD01278,2023-06-30,CUST0311,Clothing,Sneakers,Central,Mobile App,6,83.76,10,452.3
ORD00190,2023-06-30,CUST0260,Beauty,Serum,North,In-Store,10,97.6,0,976.0
ORD01529,2023-06-30,CUST0183,Clothing,Jeans,Central,Mobile App,8,94.15,10,677.88
ORD01499,2023-07-01,CUST0219,Home & Kitchen,Vacuum,West,In-Store,6,282.42,5,1609.79
ORD00768,2023-07-01,CUST0475,Books,Business Analytics,South,Mobile App,10,22.98,10,206.82
ORD01828,2023-07-01,CUST0270,Clothing,Jeans,Central,Online,4,120.87,15,410.96
ORD01494,2023-07-01,CUST0128,Books,Data Science,West,In-Store,1,24.54,5,23.31
ORD00792,2023-07-02,CUST0160,Books,SQL Mastery,East,Online,8,41.47,10,298.58
ORD01609,2023-07-02,CUST0279,Sports,Cycling Helmet,West,In-Store,7,162.4,10,1023.12
ORD01339,2023-07-02,CUST0113,Home & Kitchen,Blender,East,Online,1,199.01,20,159.21
ORD00960,2023-07-02,CUST0211,Beauty,Serum,East,Online,7,51.86,0,363.02
ORD00684,2023-07-02,CUST0331,Books,Business Analytics,South,Mobile App,1,56.54,0,56.54
ORD01280,2023-07-03,CUST0143,Clothing,Jeans,South,Mobile App,4,98.28,10,353.81
ORD01192,2023-07-03,CUST0092,Electronics,Laptop,South,Mobile App,3,1080.6,5,3079.71
ORD01563,2023-07-03,CUST0246,Sports,Yoga Mat,Central,Online,8,96.38,0,771.04
ORD01324,2023-07-04,CUST0380,Beauty,Moisturizer,East,Mobile App,3,85.13,0,255.39
ORD00680,2023-07-04,CUST0455,Electronics,Headphones,North,Mobile App,5,825.6,0,4128.0
ORD00923,2023-07-04,CUST0215,Beauty,Lipstick,East,Online,1,49.31,0,49.31
ORD00596,2023-07-04,CUST0199,Home & Kitchen,Coffee Maker,West,In-Store,4,41.56,10,149.62
ORD00941,2023-07-04,CUST0361,Sports,Yoga Mat,East,Mobile App,8,111.15,20,711.36
ORD00651,2023-07-04,CUST0185,Beauty,Moisturizer,Central,Mobile App,6,59.48,0,356.88
ORD01694,2023-07-05,CUST0175,Clothing,Sneakers,Central,Online,4,43.16,0,172.64
ORD00007,2023-07-05,CUST0296,Electronics,Smartwatch,South,Mobile App,10,581.13,20,4649.04
ORD00753,2023-07-05,CUST0044,Beauty,Moisturizer,Central,Mobile App,8,20.03,15,136.2
ORD01400,2023-07-05,CUST0405,Books,Data Science,West,In-Store,7,59.39,0,415.73
ORD00657,2023-07-05,CUST0383,Home & Kitchen,Vacuum,Central,Mobile App,5,204.05,5,969.24
ORD00153,2023-07-05,CUST0051,Electronics,Headphones,East,Mobile App,8,482.45,0,3859.6
ORD00616,2023-07-05,CUST0055,Sports,Dumbbells,South,In-Store,6,142.24,5,810.77
ORD01223,2023-07-05,CUST0324,Beauty,Lipstick,North,Mobile App,1,36.66,20,29.33
ORD01618,2023-07-05,CUST0275,Books,Data Science,South,Online,9,42.75,0,384.75
ORD00930,2023-07-05,CUST0072,Clothing,T-Shirt,West,Mobile App,5,82.34,15,349.95
ORD00200,2023-07-05,CUST0010,Beauty,Perfume,East,In-Store,7,20.28,10,127.76
ORD00920,2023-07-05,CUST0298,Home & Kitchen,Cookware Set,West,Mobile App,2,298.47,10,537.25
ORD01391,2023-07-06,CUST0440,Clothing,T-Shirt,East,In-Store,8,146.32,0,1170.56
ORD00049,2023-07-06,CUST0461,Books,Python Programming,North,In-Store,1,31.49,0,31.49
ORD01435,2023-07-06,CUST0059,Electronics,Smartwatch,South,Online,3,865.27,0,2595.81
ORD01329,2023-07-07,CUST0230,Beauty,Serum,North,In-Store,9,108.07,0,972.63
ORD01392,2023-07-07,CUST0263,Sports,Protein Powder,Central,In-Store,3,184.67,5,526.31
ORD00887,2023-07-07,CUST0090,Sports,Running Shoes,Central,Mobile App,1,101.09,0,101.09
ORD01300,2023-07-07,CUST0430,Clothing,Sneakers,South,Mobile App,3,137.49,0,412.47
ORD00376,2023-07-07,CUST0278,Books,Data Science,North,Mobile App,9,23.39,20,168.41
ORD00959,2023-07-07,CUST0179,Home & Kitchen,Blender,Central,Online,1,37.6,0,37.6
ORD00404,2023-07-07,CUST0280,Home & Kitchen,Coffee Maker,South,In-Store,10,134.45,5,1277.27
ORD00260,2023-07-07,CUST0387,Clothing,T-Shirt,South,Online,6,71.21,10,384.53
ORD01987,2023-07-08,CUST0239,Electronics,Laptop,South,In-Store,7,1047.13,0,7329.91
ORD01026,2023-07-08,CUST0263,Books,Python Programming,South,In-Store,2,27.95,20,44.72
ORD01251,2023-07-08,CUST0066,Books,Python Programming,East,In-Store,2,47.23,10,85.01
ORD01357,2023-07-08,CUST0478,Home & Kitchen,Blender,East,Mobile App,8,103.2,15,701.76
ORD01455,2023-07-08,CUST0418,Beauty,Foundation,Central,Online,2,34.9,0,69.8
ORD00697,2023-07-08,CUST0407,Beauty,Moisturizer,North,Mobile App,7,49.7,20,278.32
ORD00944,2023-07-08,CUST0092,Clothing,T-Shirt,North,Mobile App,8,136.32,15,926.98
ORD00009,2023-07-09,CUST0182,Home & Kitchen,Cookware Set,South,Mobile App,6,201.63,0,1209.78
ORD00883,2023-07-09,CUST0321,Sports,Cycling Helmet,West,Mobile App,7,157.79,0,1104.53
ORD01083,2023-07-09,CUST0293,Electronics,Smartwatch,East,Online,2,1308.01,0,2616.02
ORD01078,2023-07-09,CUST0347,Sports,Dumbbells,Central,In-Store,8,103.11,0,824.88
ORD00780,2023-07-10,CUST0232,Electronics,Headphones,East,Online,8,738.03,0,5904.24
ORD01376,2023-07-10,CUST0332,Beauty,Foundation,West,Online,3,101.0,0,303.0
ORD01283,2023-07-10,CUST0289,Beauty,Serum,Central,Mobile App,4,119.49,15,406.27
ORD01443,2023-07-10,CUST0191,Clothing,Jacket,South,In-Store,4,51.89,15,176.43
ORD00450,2023-07-11,CUST0361,Clothing,T-Shirt,West,Mobile App,6,130.04,0,780.24
ORD00569,2023-07-11,CUST0264,Beauty,Serum,Central,In-Store,9,12.72,20,91.58
ORD01150,2023-07-11,CUST0163,Clothing,Jeans,Central,In-Store,7,44.92,15,267.27
ORD01219,2023-07-11,CUST0252,Clothing,Jeans,West,In-Store,9,20.54,15,157.13
ORD01301,2023-07-11,CUST0497,Home & Kitchen,Blender,North,In-Store,7,144.14,0,1008.98
ORD01019,2023-07-11,CUST0303,Electronics,Headphones,North,In-Store,2,233.75,5,444.12
ORD01206,2023-07-11,CUST0256,Sports,Dumbbells,East,Online,1,129.66,0,129.66
ORD00459,2023-07-12,CUST0052,Sports,Cycling Helmet,West,Mobile App,6,178.13,10,961.9
ORD01779,2023-07-12,CUST0031,Beauty,Foundation,North,Online,10,37.48,10,337.32
ORD00174,2023-07-12,CUST0215,Beauty,Moisturizer,West,In-Store,9,20.09,0,180.81
ORD01626,2023-07-12,CUST0150,Clothing,T-Shirt,West,Online,10,54.36,5,516.42
ORD00778,2023-07-12,CUST0321,Electronics,Smartphone,Central,Online,1,564.6,0,564.6
ORD00598,2023-07-12,CUST0335,Home & Kitchen,Air Fryer,West,In-Store,10,186.23,0,1862.3
ORD01267,2023-07-12,CUST0398,Sports,Running Shoes,North,In-Store,3,142.28,15,362.81
ORD00085,2023-07-12,CUST0204,Books,Data Science,South,Online,10,56.44,15,479.74
ORD01087,2023-07-13,CUST0244,Sports,Protein Powder,Central,Online,8,72.29,0,578.32
ORD01485,2023-07-13,CUST0328,Beauty,Foundation,North,In-Store,2,49.54,0,99.08
ORD01291,2023-07-13,CUST0291,Beauty,Perfume,East,Online,3,88.45,0,265.35
ORD00958,2023-07-13,CUST0316,Books,Data Science,East,In-Store,8,29.57,10,212.9
ORD01622,2023-07-13,CUST0336,Clothing,Jeans,West,Online,2,24.39,20,39.02
ORD00829,2023-07-14,CUST0350,Sports,Cycling Helmet,West,In-Store,9,70.75,0,636.75
ORD01217,2023-07-14,CUST0238,Books,Python Programming,East,In-Store,3,37.64,0,112.92
ORD00803,2023-07-14,CUST0168,Books,Data Science,West,Mobile App,10,44.28,20,354.24
ORD00745,2023-07-14,CUST0369,Clothing,Dress,East,In-Store,1,72.63,10,65.37
ORD00764,2023-07-14,CUST0420,Electronics,Laptop,North,In-Store,6,1199.07,0,7194.42
ORD01617,2023-07-14,CUST0047,Books,Data Science,East,In-Store,1,57.51,20,46.01
ORD01607,2023-07-14,CUST0324,Clothing,T-Shirt,Central,Online,5,74.36,10,334.62
ORD01417,2023-07-15,CUST0059,Home & Kitchen,Cookware Set,South,In-Store,8,87.21,10,627.91
ORD01095,2023-07-15,CUST0132,Sports,Dumbbells,North,Online,9,91.76,0,825.84
ORD01426,2023-07-15,CUST0013,Electronics,Smartwatch,South,In-Store,2,1119.85,10,2015.73
ORD01281,2023-07-15,CUST0333,Books,AI Fundamentals,South,In-Store,5,13.72,0,68.6
ORD01008,2023-07-15,CUST0155,Beauty,Moisturizer,West,Mobile App,9,10.59,10,85.78
ORD00654,2023-07-15,CUST0315,Books,AI Fundamentals,East,In-Store,8,48.74,0,389.92
ORD00809,2023-07-15,CUST0208,Sports,Protein Powder,West,In-Store,6,87.94,15,448.49
ORD01160,2023-07-15,CUST0013,Sports,Running Shoes,South,In-Store,6,163.83,0,982.98
ORD01249,2023-07-15,CUST0335,Books,SQL Mastery,Central,In-Store,6,13.23,5,75.41
ORD00951,2023-07-15,CUST0310,Electronics,Laptop,East,Online,1,847.58,0,847.58
ORD00399,2023-07-16,CUST0180,Electronics,Smartphone,West,In-Store,10,1178.18,15,10014.53
ORD01183,2023-07-16,CUST0467,Clothing,Jeans,South,Mobile App,7,137.0,5,911.05
ORD01702,2023-07-16,CUST0446,Electronics,Smartphone,North,Online,9,1474.95,20,10619.64
ORD00231,2023-07-16,CUST0487,Clothing,T-Shirt,Central,Online,6,50.68,0,304.08
ORD00123,2023-07-16,CUST0098,Sports,Cycling Helmet,Central,Mobile App,9,60.09,0,540.81
ORD01696,2023-07-16,CUST0335,Electronics,Smartphone,South,In-Store,2,592.52,0,1185.04
ORD00623,2023-07-16,CUST0477,Home & Kitchen,Coffee Maker,West,Mobile App,10,130.13,0,1301.3
ORD00911,2023-07-17,CUST0191,Home & Kitchen,Cookware Set,North,In-Store,7,69.95,0,489.65
ORD01462,2023-07-17,CUST0097,Clothing,T-Shirt,West,Online,8,107.16,20,685.82
ORD00942,2023-07-17,CUST0146,Beauty,Moisturizer,West,Mobile App,8,19.05,0,152.4
ORD01243,2023-07-17,CUST0151,Sports,Cycling Helmet,Central,Online,2,197.57,15,335.87
ORD01898,2023-07-17,CUST0097,Home & Kitchen,Blender,East,Mobile App,1,174.26,0,174.26
ORD01819,2023-07-17,CUST0324,Beauty,Lipstick,North,Online,1,73.73,15,62.67
ORD01860,2023-07-17,CUST0054,Clothing,Jacket,East,Mobile App,7,89.27,0,624.89
ORD00727,2023-07-18,CUST0339,Electronics,Tablet,East,Mobile App,1,1051.19,0,1051.19
ORD00547,2023-07-18,CUST0337,Books,Python Programming,Central,Mobile App,3,46.52,0,139.56
ORD00840,2023-07-18,CUST0171,Clothing,T-Shirt,North,In-Store,1,56.05,5,53.25
ORD00691,2023-07-18,CUST0098,Clothing,Jacket,Central,Mobile App,9,113.73,20,818.86
ORD00574,2023-07-18,CUST0231,Electronics,Smartwatch,West,In-Store,5,1268.11,5,6023.52
ORD01926,2023-07-18,CUST0238,Sports,Cycling Helmet,East,In-Store,8,100.21,5,761.6
ORD01024,2023-07-18,CUST0400,Clothing,Dress,West,In-Store,4,31.59,0,126.36
ORD01919,2023-07-18,CUST0394,Clothing,T-Shirt,Central,Online,10,69.56,0,695.6
ORD01718,2023-07-19,CUST0244,Books,AI Fundamentals,Central,Online,6,41.74,10,225.4
ORD00339,2023-07-19,CUST0163,Home & Kitchen,Coffee Maker,East,Online,3,132.6,15,338.13
ORD00075,2023-07-19,CUST0437,Sports,Cycling Helmet,West,Mobile App,6,16.09,0,96.54
ORD00956,2023-07-19,CUST0250,Clothing,Dress,North,Mobile App,5,75.99,15,322.96
ORD01312,2023-07-19,CUST0068,Beauty,Lipstick,North,Online,7,45.74,10,288.16
ORD01123,2023-07-20,CUST0100,Home & Kitchen,Cookware Set,East,Online,6,173.75,0,1042.5
ORD01172,2023-07-20,CUST0196,Beauty,Perfume,South,In-Store,10,110.51,20,884.08
ORD01424,2023-07-20,CUST0432,Beauty,Lipstick,East,Mobile App,10,65.47,20,523.76
ORD01111,2023-07-21,CUST0276,Clothing,Dress,North,Mobile App,8,92.25,20,590.4
ORD00997,2023-07-21,CUST0449,Home & Kitchen,Coffee Maker,West,Mobile App,6,52.79,0,316.74
ORD00627,2023-07-22,CUST0208,Electronics,Headphones,Central,Online,6,1213.57,15,6189.21
ORD00577,2023-07-22,CUST0421,Home & Kitchen,Vacuum,North,In-Store,8,53.36,5,405.54
ORD00273,2023-07-22,CUST0420,Home & Kitchen,Air Fryer,East,Online,9,62.91,5,537.88
ORD01310,2023-07-22,CUST0216,Clothing,T-Shirt,East,Online,1,44.64,0,44.64
ORD01786,2023-07-22,CUST0413,Books,Data Science,West,Online,7,17.01,5,113.12
ORD01827,2023-07-23,CUST0420,Books,Data Science,Central,Online,9,58.31,0,524.79
ORD00327,2023-07-23,CUST0041,Clothing,Sneakers,East,In-Store,6,88.44,0,530.64
ORD01740,2023-07-23,CUST0425,Electronics,Tablet,North,In-Store,1,825.05,0,825.05
ORD00181,2023-07-23,CUST0442,Books,Python Programming,North,In-Store,6,35.01,0,210.06
ORD01799,2023-07-24,CUST0102,Sports,Dumbbells,South,In-Store,8,85.38,5,648.89
ORD01143,2023-07-24,CUST0095,Beauty,Serum,North,In-Store,7,98.8,0,691.6
ORD01180,2023-07-24,CUST0310,Clothing,T-Shirt,South,Mobile App,8,148.84,0,1190.72
ORD01614,2023-07-24,CUST0134,Beauty,Serum,North,In-Store,8,55.24,5,419.82
ORD00709,2023-07-24,CUST0292,Clothing,Jacket,South,Mobile App,2,125.44,10,225.79
ORD00033,2023-07-25,CUST0463,Clothing,Dress,North,Online,4,83.13,20,266.02
ORD01792,2023-07-25,CUST0295,Books,Business Analytics,East,Online,7,32.7,0,228.9
ORD00999,2023-07-25,CUST0317,Sports,Dumbbells,West,Mobile App,3,63.43,0,190.29
ORD00798,2023-07-25,CUST0303,Books,Data Science,West,Online,9,49.62,5,424.25
ORD01711,2023-07-25,CUST0012,Books,Data Science,South,Mobile App,5,26.89,5,127.73
ORD01903,2023-07-25,CUST0023,Home & Kitchen,Coffee Maker,South,Online,4,296.51,0,1186.04
ORD00060,2023-07-26,CUST0357,Electronics,Headphones,East,Mobile App,7,859.26,0,6014.82
ORD00565,2023-07-26,CUST0048,Electronics,Smartwatch,East,Online,9,407.18,10,3298.16
ORD01473,2023-07-27,CUST0201,Books,Data Science,West,Online,10,23.77,15,202.04
ORD01855,2023-07-27,CUST0161,Home & Kitchen,Blender,Central,In-Store,2,276.83,15,470.61
ORD01402,2023-07-27,CUST0042,Beauty,Lipstick,East,Mobile App,2,19.2,0,38.4
ORD00363,2023-07-27,CUST0323,Clothing,Jacket,South,Online,8,92.78,0,742.24
ORD00121,2023-07-28,CUST0048,Beauty,Lipstick,South,Online,1,44.18,10,39.76
ORD01571,2023-07-28,CUST0460,Electronics,Headphones,East,In-Store,6,989.06,0,5934.36
ORD00341,2023-07-28,CUST0053,Clothing,Dress,North,Online,9,78.35,10,634.63
ORD01715,2023-07-28,CUST0107,Sports,Dumbbells,North,In-Store,5,140.47,0,702.35
ORD00073,2023-07-28,CUST0170,Beauty,Lipstick,Central,In-Store,2,87.71,5,166.65
